pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-128449,SbTe2,SbTe2,bulk,dft_3d,Sb-Te,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Sb;Te,0,0.0,False,False,False,12,,2,False,4.0,-0.052840000000000005,-0.052840000000000005,0.0562,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,41,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-22687,Sr2HN,Sr2HN,bulk,dft_3d,H-N-Sr,mixed_compound,mixed_compound,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,H;N;Sr,0,0.0,False,False,False,166,,5,False,158.0,-0.8049400000000001,-0.8049400000000001,0.0,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,42,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-148943,Rb2Te,Rb2Te,bulk,dft_3d,Rb-Te,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Rb;Te,0,0.0,False,False,False,194,,6,False,186.0,-1.10501,-1.10501,0.0,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,43,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-152502,La2NCl3,La2NCl3,bulk,dft_3d,Cl-La-N,halide,halide,AB2C3,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,Cl;La;N,0,0.0,False,False,False,72,,3,False,64.0,-2.39471,-2.39471,0.0,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,44,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-91538,Nb2GaC,Nb2GaC,bulk,dft_3d,C-Ga-Nb,mixed_compound,mixed_compound,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,C;Ga;Nb,0,0.0,False,False,False,194,,6,False,186.0,-0.5203800000000001,-0.5203800000000001,0.0,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,45,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-34294,Cu2S,Cu2S,bulk,dft_3d,Cu-S,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Cu;S,0,0.0,False,False,False,194,,6,False,186.0,0.03381,0.03381,0.2092,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,46,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-58833,SCl2,SCl2,bulk,dft_3d,Cl-S,halide,halide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Cl;S,0,0.0,False,False,False,19,,3,False,11.0,-0.11018000000000001,-0.11018000000000001,0.001,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,47,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-100800,TaTiC2,TaTiC2,bulk,dft_3d,C-Ta-Ti,mixed_compound,mixed_compound,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,C;Ta;Ti,0,0.0,False,False,False,166,,5,False,158.0,-0.83342,-0.83342,0.0,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,48,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-14868,Te2Rh,Te2Rh,bulk,dft_3d,Rh-Te,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Rh;Te,0,0.0,False,False,False,164,,5,False,156.0,-0.36728000000000005,-0.36728000000000005,0.0106,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,49,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-542,NiTe2,NiTe2,bulk,dft_3d,Ni-Te,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Ni;Te,0,0.0,False,False,False,164,,5,False,156.0,-0.21349,-0.21349,0.0,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,50,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-18885,Ag2S,Ag2S,bulk,dft_3d,Ag-S,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Ag;S,0,0.0,False,False,False,64,,3,False,56.0,-0.00982,-0.00982,0.0658,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,51,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-1582,Rb2S,Rb2S,bulk,dft_3d,Rb-S,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Rb;S,0,0.0,False,False,False,225,,7,False,217.0,-1.1685,-1.1685,0.0206,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,52,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-7000,TiTe2,TiTe2,2d,dft_2d,Te-Ti,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Te;Ti,0,0.0,False,False,False,164,,5,False,156.0,-0.6094700000000001,-0.6094700000000001,0.0,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,53,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-9611,SrSiN2,SrSiN2,bulk,dft_3d,N-Si-Sr,mixed_compound,mixed_compound,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,N;Si;Sr,0,0.0,False,False,False,14,,2,False,6.0,-1.33448,-1.33448,0.0,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,54,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-123668,HfSe2,HfSe2,bulk,dft_3d,Hf-Se,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Hf;Se,0,0.0,False,False,False,164,,5,False,156.0,-1.3933900000000001,-1.3933900000000001,0.0,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,55,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-9427,MgSiN2,MgSiN2,bulk,dft_3d,Mg-N-Si,mixed_compound,mixed_compound,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,Mg;N;Si,0,0.0,False,False,False,33,,3,False,25.0,-1.33298,-1.33298,0.0,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,56,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-1678,SrZrN2,SrZrN2,bulk,dft_3d,N-Sr-Zr,mixed_compound,mixed_compound,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,N;Sr;Zr,0,0.0,False,False,False,166,,5,False,158.0,-1.5669600000000001,-1.5669600000000001,0.0,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,57,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-2208,BaZrN2,BaZrN2,bulk,dft_3d,Ba-N-Zr,mixed_compound,mixed_compound,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,Ba;N;Zr,0,0.0,False,False,False,129,,4,False,121.0,-1.49922,-1.49922,0.0,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,58,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-97832,Ba3B2N4,Ba3(BN2)2,bulk,dft_3d,B-Ba-N,mixed_compound,mixed_compound,AB2C3,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,B;Ba;N,0,0.0,False,False,False,19,,3,False,11.0,-1.21717,-1.21717,0.0,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,59,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-130855,Te2Br,Te2Br,bulk,dft_3d,Br-Te,halide,halide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Br;Te,0,0.0,False,False,False,12,,2,False,4.0,-0.09634000000000001,-0.09634000000000001,0.0712,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,60,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-133886,Ba2NCl,Ba2NCl,bulk,dft_3d,Ba-Cl-N,halide,halide,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,Ba;Cl;N,0,0.0,False,False,False,166,,5,False,158.0,-1.5138,-1.5138,0.0,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,61,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-741,PtS2,PtS2,2d,dft_2d,Pt-S,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Pt;S,0,0.0,False,False,False,164,,5,False,156.0,-0.31984,-0.31984,0.0,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,62,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-20963,Ni2Mo3N,Ni2Mo3N,bulk,dft_3d,Mo-N-Ni,mixed_compound,mixed_compound,AB2C3,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,Mo;N;Ni,0,0.0,False,False,False,213,,7,False,205.0,-0.32045,-0.32045,0.0,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,63,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-93488,TeBr2,TeBr2,bulk,dft_3d,Br-Te,halide,halide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Br;Te,0,0.0,False,False,False,136,,4,False,128.0,-0.10582000000000001,-0.10582000000000001,0.0417,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,64,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-219,HfTe2,HfTe2,bulk,dft_3d,Hf-Te,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Hf;Te,0,0.0,False,False,False,164,,5,False,156.0,-0.8426400000000001,-0.8426400000000001,0.0049,True,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,65,
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-728,HfS2,HfS2,2d,dft_2d,Hf-S,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Hf;S,0,0.0,False,False,False,164,,5,False,156.0,-1.6184800000000001,-1.6184800000000001,0.0,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,66,known_synthesized
negative_control,JVASP-143566,Li7Mn2Co3O12,JVASP-35223,Cu2Se,Cu2Se,bulk,dft_3d,Cu-Se,chalcogenide,chalcogenide,AB2,dichalcogenide_like,layered_chalcogenide_candidate,0.62,False,False,False,Cu;Se,0,0.0,False,False,False,96,,4,False,88.0,-0.05503,-0.05503,0.0526,,stable_or_known,deliberately unrelated chemistry/family control pool,7.75,67,known_synthesized
