pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-140544,Li2Mn3SbO8,Li2Mn3SbO8,bulk,dft_3d,Li-Mn-O-Sb,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;Mn;O;Sb,3,0.75,False,True,True,12,,2,False,4.0,-1.86229,-1.86229,0.0922,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,23,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-43301,LiMnO2,LiMnO2,bulk,dft_3d,Li-Mn-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,15,,2,False,7.0,-1.94893,-1.94893,0.0902,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,24,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-116856,Li2MnVO4,Li2MnVO4,bulk,dft_3d,Li-Mn-O-V,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Li;Mn;O;V,3,0.75,False,True,True,2,,1,False,6.0,-2.23131,-2.23131,0.052700000000000004,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,25,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-40696,LiMnPO4,LiMnPO4,bulk,dft_3d,Li-Mn-O-P,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Li;Mn;O;P,3,0.75,False,True,True,33,,3,False,25.0,-2.12368,-2.12368,0.0949,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,26,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-141151,LiCoPO4,LiCoPO4,bulk,dft_3d,Co-Li-O-P,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Co;Li;O;P,3,0.75,False,True,True,19,,3,False,11.0,-1.96617,-1.96617,0.0234,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,27,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-144090,LiMnPO4,LiMnPO4,bulk,dft_3d,Li-Mn-O-P,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Li;Mn;O;P,3,0.75,False,True,True,33,,3,False,25.0,-2.14854,-2.14854,0.07,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,28,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-48112,LiMn2B2O6,LiMn2(BO3)2,bulk,dft_3d,B-Li-Mn-O,oxide,oxide,ABC2D3,unknown,unknown,0.35,False,True,True,B;Li;Mn;O,3,0.75,False,True,True,1,,1,False,7.0,-2.11697,-2.11697,0.0908,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,29,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-46720,LiMn2P2O8,LiMn2(PO4)2,bulk,dft_3d,Li-Mn-O-P,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Li;Mn;O;P,3,0.75,False,True,True,14,,2,False,6.0,-2.15458,-2.15458,0.010700000000000001,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,30,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-144234,LiCo3O2F6,LiCo3(OF3)2,bulk,dft_3d,Co-F-Li-O,oxide,oxide,ABC3D3,unknown,unknown,0.35,False,True,True,Co;F;Li;O,3,0.75,False,True,True,2,,1,False,6.0,-1.9165100000000002,-1.9165100000000002,0.0001,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,31,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-141584,Li6MnCrP2C2O14,Li6MnCrP2(CO7)2,bulk,dft_3d,C-Cr-Li-Mn-O-P,oxide,oxide,ABCD2E6F7,unknown,unknown,0.35,False,True,True,C;Cr;Li;Mn;O;P,3,0.75,False,True,True,6,,2,False,2.0,-2.10049,-2.10049,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,32,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-147244,Li4Mn3O7,Li4Mn3O7,bulk,dft_3d,Li-Mn-O,oxide,oxide,A3B4C7,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,2,,1,False,6.0,-2.05757,-2.05757,0.0534,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,33,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-43510,LiCoNiO4,LiCoNiO4,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,74,,3,False,66.0,-1.41721,-1.41721,0.0173,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,34,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-48527,Li4Fe3CoO8,Li4Fe3CoO8,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,12,,2,False,4.0,-1.74149,-1.74149,0.0241,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,35,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-146610,Li5Mn3Fe2O10,Li5Mn3(FeO5)2,bulk,dft_3d,Fe-Li-Mn-O,oxide,oxide,AB3C5D5,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O,3,0.75,False,True,True,2,,1,False,6.0,-1.90429,-1.90429,0.06860000000000001,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,36,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-112905,Li3Mn2O5,Li3Mn2O5,bulk,dft_3d,Li-Mn-O,oxide,oxide,A2B3C5,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,12,,2,False,4.0,-2.1394,-2.1394,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,37,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-119735,Li3Ti2MnO6,Li3Ti2MnO6,bulk,dft_3d,Li-Mn-O-Ti,oxide,oxide,AB2C3D6,unknown,unknown,0.35,False,True,True,Li;Mn;O;Ti,3,0.75,False,True,True,2,,1,False,6.0,-2.62898,-2.62898,0.058800000000000005,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,38,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-141004,Li2MnVP2H2O10,Li2MnVP2(HO5)2,bulk,dft_3d,H-Li-Mn-O-P-V,oxide,oxide,ABCD2E2F5,unknown,unknown,0.35,False,True,True,H;Li;Mn;O;P;V,3,0.75,False,True,True,2,,1,False,6.0,-2.14031,-2.14031,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,39,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-146324,Li7Co5O12,Li7Co5O12,bulk,dft_3d,Co-Li-O,oxide,oxide,A5B7C12,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,2,,1,False,6.0,-1.75045,-1.75045,0.0024000000000000002,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,40,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-44629,MnCo4O8,Mn(CoO2)4,bulk,dft_3d,Co-Mn-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Co;Mn;O,3,0.75,False,True,True,12,,2,False,4.0,-1.18772,-1.18772,0.093,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,41,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-139967,LiCoPO4,LiCoPO4,bulk,dft_3d,Co-Li-O-P,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Co;Li;O;P,3,0.75,False,True,True,29,,3,False,21.0,-1.9379300000000002,-1.9379300000000002,0.0517,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,42,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-44710,Li2MnFeO4,Li2MnFeO4,bulk,dft_3d,Fe-Li-Mn-O,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O,3,0.75,False,True,True,10,,2,False,2.0,-1.9024,-1.9024,0.0397,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,43,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-118986,Li7Co5O12,Li7Co5O12,bulk,dft_3d,Co-Li-O,oxide,oxide,A5B7C12,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,2,,1,False,6.0,-1.74943,-1.74943,0.0034000000000000002,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,44,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-120421,Li7Co5O12,Li7Co5O12,bulk,dft_3d,Co-Li-O,oxide,oxide,A5B7C12,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,12,,2,False,4.0,-1.7508700000000001,-1.7508700000000001,0.002,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,45,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-119380,Li5Co2Ni5O12,Li5Co2Ni5O12,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,A2B5C5D12,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,1,,1,False,7.0,-1.41379,-1.41379,0.0329,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,46,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-147431,LiMn2O3F,LiMn2O3F,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC2D3,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,33,,3,False,25.0,-1.92526,-1.92526,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,47,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-146259,Li4Mn3FeB4O12,Li4Mn3Fe(BO3)4,bulk,dft_3d,B-Fe-Li-Mn-O,oxide,oxide,ABC3D3E4,unknown,unknown,0.35,False,True,True,B;Fe;Li;Mn;O,3,0.75,False,True,True,1,,1,False,7.0,-2.14534,-2.14534,0.0785,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,48,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-133633,Li2MnO2F,Li2MnO2F,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC2D2,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,5,,2,False,3.0,-2.26433,-2.26433,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,49,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-46697,LiMn3OF5,LiMn3OF5,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC3D5,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,1,,1,False,7.0,-2.28752,-2.28752,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,50,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-42275,Li2Co4O3F8,Li2Co4O3F8,bulk,dft_3d,Co-F-Li-O,oxide,oxide,A2B3C4D8,unknown,unknown,0.35,False,True,True,Co;F;Li;O,3,0.75,False,True,True,2,,1,False,6.0,-1.9144700000000001,-1.9144700000000001,0.07540000000000001,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,51,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-47581,Li4Mn3NiP4O16,Li4Mn3Ni(PO4)4,bulk,dft_3d,Li-Mn-Ni-O-P,oxide,oxide,ABC3D4E4,unknown,unknown,0.35,False,True,True,Li;Mn;Ni;O;P,3,0.75,False,True,True,6,,2,False,2.0,-2.15082,-2.15082,0.0346,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,52,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-59909,Li3Co4O8,Li3(CoO2)4,bulk,dft_3d,Co-Li-O,oxide,oxide,AB2C3,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,12,,2,False,4.0,-1.5756400000000002,-1.5756400000000002,0.0258,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,53,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-44502,Li4Co5NiO12,Li4Co5NiO12,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,AB4C5D12,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,12,,2,False,4.0,-1.49571,-1.49571,0.058800000000000005,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,54,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-116853,Li5Co7O12,Li5Co7O12,bulk,dft_3d,Co-Li-O,oxide,oxide,A5B7C12,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,5,,2,False,3.0,-1.49217,-1.49217,0.0838,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,55,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-140529,Li2CoCuO4,Li2CoCuO4,bulk,dft_3d,Co-Cu-Li-O,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Co;Cu;Li;O,3,0.75,False,True,True,44,,3,False,36.0,-1.4229800000000001,-1.4229800000000001,0.09630000000000001,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,56,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-42975,Li4Mn3FeB4O12,Li4Mn3Fe(BO3)4,bulk,dft_3d,B-Fe-Li-Mn-O,oxide,oxide,ABC3D3E4,unknown,unknown,0.35,False,True,True,B;Fe;Li;Mn;O,3,0.75,False,True,True,1,,1,False,7.0,-2.13071,-2.13071,0.0931,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,57,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-137590,Li7Mn5O12,Li7Mn5O12,bulk,dft_3d,Li-Mn-O,oxide,oxide,A5B7C12,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,2,,1,False,6.0,-2.1227300000000002,-2.1227300000000002,0.0002,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,58,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-145536,Li7Mn5O12,Li7Mn5O12,bulk,dft_3d,Li-Mn-O,oxide,oxide,A5B7C12,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,1,,1,False,7.0,-2.11343,-2.11343,0.0095,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,59,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-97849,Na2Li3CoO4,Na2Li3CoO4,bulk,dft_3d,Co-Li-Na-O,oxide,oxide,AB2C3D4,unknown,unknown,0.35,False,True,True,Co;Li;Na;O,3,0.75,False,True,True,58,,3,False,50.0,-1.7283300000000001,-1.7283300000000001,0.028900000000000002,True,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,60,
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-119249,LiCo2O4,Li(CoO2)2,bulk,dft_3d,Co-Li-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,10,,2,False,2.0,-1.44906,-1.44906,0.0432,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,61,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-117289,Li4CoSn3P4O16,Li4CoSn3(PO4)4,bulk,dft_3d,Co-Li-O-P-Sn,oxide,oxide,ABC3D4E4,unknown,unknown,0.35,False,True,True,Co;Li;O;P;Sn,3,0.75,False,True,True,6,,2,False,2.0,-2.08278,-2.08278,0.031200000000000002,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,62,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-42818,Li2MnO2F,Li2MnO2F,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC2D2,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,15,,2,False,7.0,-2.28127,-2.28127,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,63,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-42268,LiMnSiO4,LiMnSiO4,bulk,dft_3d,Li-Mn-O-Si,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Li;Mn;O;Si,3,0.75,False,True,True,62,,3,False,54.0,-2.32926,-2.32926,0.09870000000000001,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,64,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-144730,LiMn2P2O8,LiMn2(PO4)2,bulk,dft_3d,Li-Mn-O-P,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Li;Mn;O;P,3,0.75,False,True,True,14,,2,False,6.0,-2.16533,-2.16533,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,65,known_synthesized
